,c,e,accuracy
3052,0.31,0.83,0.09011075826077246
3053,0.31,0.84,0.09011075826077246
3054,0.31,0.85,0.09011075826077246
3055,0.31,0.86,0.09011075826077246
3056,0.31,0.87,0.09011075826077246
3057,0.31,0.88,0.09011075826077246
3058,0.31,0.89,0.09011075826077246
3059,0.31,0.9,0.09011075826077246
3060,0.31,0.91,0.09011075826077246
3061,0.31,0.92,0.09011075826077246
3062,0.31,0.93,0.09011075826077246
3063,0.31,0.94,0.0901107582607725
3064,0.31,0.95,0.0901107582607725
3065,0.31,0.96,0.0901107582607725
3066,0.31,0.97,0.0901107582607725
3067,0.31,0.98,0.0901107582607725
3068,0.31,0.99,0.0901107582607725
3069,0.32,0.01,0.06449736113833651
3070,0.32,0.02,0.06510889209490947
3071,0.32,0.03,0.06607451371241721
3072,0.32,0.04,0.06722101684896202
3073,0.32,0.05,0.06845495688255646
3074,0.32,0.06,0.069200796998132
3075,0.32,0.07,0.07037193045836596
3076,0.32,0.08,0.07025497845422053
3077,0.32,0.09,0.06960390471483596
3078,0.32,0.1,0.06865214821872975
3079,0.32,0.11,0.06724365091835763
3080,0.32,0.12,0.06617256117404693
3081,0.32,0.13,0.06524836317423235
3082,0.32,0.14,0.06563052065075511
3083,0.32,0.15,0.06581117720975521
3084,0.32,0.16,0.0658357845914054
3085,0.32,0.17,0.06582909465590174
3086,0.32,0.18,0.06629703879255369
3087,0.32,0.19,0.06690412401683685
3088,0.32,0.2,0.06886239458250244
3089,0.32,0.21,0.07052086616605592
3090,0.32,0.22,0.0729968750213967
3091,0.32,0.23,0.07519920333094321
3092,0.32,0.24,0.07938153198756268
3093,0.32,0.25,0.08214508395159256
3094,0.32,0.26,0.08362025065990827
3095,0.32,0.27,0.08799977325337971
3096,0.32,0.28,0.08861480495120957
3097,0.32,0.29,0.08872332711169564
3098,0.32,0.3,0.08792718701229525
3099,0.32,0.31,0.08661022285410672
3100,0.32,0.32,0.08743664319273003
3101,0.32,0.33,0.08901156000825017
3102,0.32,0.34,0.0901107582607725
3103,0.32,0.35,0.09011075826077246
3104,0.32,0.36,0.09011075826077246
3105,0.32,0.37,0.09011075826077246
3106,0.32,0.38,0.09011075826077246
3107,0.32,0.39,0.09011075826077246
3108,0.32,0.4,0.09011075826077246
3109,0.32,0.41,0.0901107582607725
3110,0.32,0.42,0.0901107582607725
3111,0.32,0.43,0.0901107582607725
3112,0.32,0.44,0.0901107582607725
3113,0.32,0.45,0.0901107582607725
3114,0.32,0.46,0.0901107582607725
3115,0.32,0.47,0.09011075826077246
3116,0.32,0.48,0.09011075826077246
3117,0.32,0.49,0.09011075826077246
3118,0.32,0.5,0.09011075826077246
3119,0.32,0.51,0.09011075826077246
3120,0.32,0.52,0.09011075826077246
3121,0.32,0.53,0.09011075826077246
3122,0.32,0.54,0.09011075826077246
3123,0.32,0.55,0.09011075826077246
3124,0.32,0.56,0.09011075826077246
3125,0.32,0.57,0.09011075826077246
3126,0.32,0.58,0.09011075826077246
3127,0.32,0.59,0.09011075826077246
3128,0.32,0.6,0.09011075826077246
3129,0.32,0.61,0.09011075826077246
3130,0.32,0.62,0.09011075826077246
3131,0.32,0.63,0.09011075826077246
3132,0.32,0.64,0.09011075826077246
3133,0.32,0.65,0.09011075826077246
3134,0.32,0.66,0.09011075826077246
3135,0.32,0.67,0.09011075826077246
3136,0.32,0.68,0.09011075826077246
3137,0.32,0.69,0.09011075826077246
3138,0.32,0.7,0.09011075826077246
3139,0.32,0.71,0.09011075826077246
3140,0.32,0.72,0.09011075826077246
3141,0.32,0.73,0.09011075826077246
3142,0.32,0.74,0.09011075826077246
3143,0.32,0.75,0.09011075826077246
3144,0.32,0.76,0.09011075826077246
3145,0.32,0.77,0.09011075826077246
3146,0.32,0.78,0.09011075826077246
3147,0.32,0.79,0.09011075826077246
3148,0.32,0.8,0.09011075826077246
3149,0.32,0.81,0.09011075826077246
3150,0.32,0.82,0.09011075826077246
3151,0.32,0.83,0.09011075826077246
3152,0.32,0.84,0.09011075826077246
3153,0.32,0.85,0.09011075826077246
3154,0.32,0.86,0.09011075826077246
3155,0.32,0.87,0.09011075826077246
3156,0.32,0.88,0.09011075826077246
3157,0.32,0.89,0.09011075826077246
3158,0.32,0.9,0.09011075826077246
3159,0.32,0.91,0.09011075826077246
3160,0.32,0.92,0.09011075826077246
3161,0.32,0.93,0.09011075826077246
3162,0.32,0.94,0.0901107582607725
3163,0.32,0.95,0.0901107582607725
3164,0.32,0.96,0.0901107582607725
3165,0.32,0.97,0.0901107582607725
3166,0.32,0.98,0.0901107582607725
3167,0.32,0.99,0.0901107582607725
3168,0.33,0.01,0.06451002451824124
3169,0.33,0.02,0.06506824452471519
3170,0.33,0.03,0.06599774088006823
3171,0.33,0.04,0.06725814370277039
3172,0.33,0.05,0.06843831127762709
3173,0.33,0.06,0.06917508706298041
3174,0.33,0.07,0.07042855525070808
3175,0.33,0.08,0.07024351476435438
3176,0.33,0.09,0.06961501345379964
3177,0.33,0.1,0.06862116891859585
3178,0.33,0.11,0.06724693206470281
3179,0.33,0.12,0.06616198777536167
3180,0.33,0.13,0.06526248826900993
3181,0.33,0.14,0.06561930918188301
3182,0.33,0.15,0.06576091503883372
3183,0.33,0.16,0.06578439417104384
3184,0.33,0.17,0.06586735833800451
3185,0.33,0.18,0.0662512614915297
3186,0.33,0.19,0.06688916145848568
3187,0.33,0.2,0.06887030836354421
3188,0.33,0.21,0.07051344747950987
3189,0.33,0.22,0.07296802860555222
3190,0.33,0.23,0.0751689667130535
3191,0.33,0.24,0.07939974687738341
3192,0.33,0.25,0.08218332049583357
3193,0.33,0.26,0.08375516481832064
3194,0.33,0.27,0.08801724663215617
3195,0.33,0.28,0.08866405099977918
3196,0.33,0.29,0.088395233949978
3197,0.33,0.3,0.08792718701229525
3198,0.33,0.31,0.08661022285410672
3199,0.33,0.32,0.08743664319273003
3200,0.33,0.33,0.08901156000825017
3201,0.33,0.34,0.0901107582607725
3202,0.33,0.35,0.09011075826077246
3203,0.33,0.36,0.09011075826077246
3204,0.33,0.37,0.09011075826077246
3205,0.33,0.38,0.09011075826077246
3206,0.33,0.39,0.09011075826077246
3207,0.33,0.4,0.09011075826077246
3208,0.33,0.41,0.0901107582607725
3209,0.33,0.42,0.0901107582607725
3210,0.33,0.43,0.0901107582607725
3211,0.33,0.44,0.0901107582607725
3212,0.33,0.45,0.0901107582607725
3213,0.33,0.46,0.0901107582607725
3214,0.33,0.47,0.09011075826077246
3215,0.33,0.48,0.09011075826077246
3216,0.33,0.49,0.09011075826077246
3217,0.33,0.5,0.09011075826077246
3218,0.33,0.51,0.09011075826077246
3219,0.33,0.52,0.09011075826077246
3220,0.33,0.53,0.09011075826077246
3221,0.33,0.54,0.09011075826077246
3222,0.33,0.55,0.09011075826077246
3223,0.33,0.56,0.09011075826077246
3224,0.33,0.57,0.09011075826077246
3225,0.33,0.58,0.09011075826077246
3226,0.33,0.59,0.09011075826077246
3227,0.33,0.6,0.09011075826077246
3228,0.33,0.61,0.09011075826077246
3229,0.33,0.62,0.09011075826077246
3230,0.33,0.63,0.09011075826077246
3231,0.33,0.64,0.09011075826077246
3232,0.33,0.65,0.09011075826077246
3233,0.33,0.66,0.09011075826077246
3234,0.33,0.67,0.09011075826077246
3235,0.33,0.68,0.09011075826077246
3236,0.33,0.69,0.09011075826077246
3237,0.33,0.7,0.09011075826077246
3238,0.33,0.71,0.09011075826077246
3239,0.33,0.72,0.09011075826077246
3240,0.33,0.73,0.09011075826077246
3241,0.33,0.74,0.09011075826077246
3242,0.33,0.75,0.09011075826077246
3243,0.33,0.76,0.09011075826077246
3244,0.33,0.77,0.09011075826077246
3245,0.33,0.78,0.09011075826077246
3246,0.33,0.79,0.09011075826077246
3247,0.33,0.8,0.09011075826077246
3248,0.33,0.81,0.09011075826077246
3249,0.33,0.82,0.09011075826077246
3250,0.33,0.83,0.09011075826077246
3251,0.33,0.84,0.09011075826077246
3252,0.33,0.85,0.09011075826077246
3253,0.33,0.86,0.09011075826077246
3254,0.33,0.87,0.09011075826077246
3255,0.33,0.88,0.09011075826077246
3256,0.33,0.89,0.09011075826077246
3257,0.33,0.9,0.09011075826077246
3258,0.33,0.91,0.09011075826077246
3259,0.33,0.92,0.09011075826077246
3260,0.33,0.93,0.09011075826077246
3261,0.33,0.94,0.0901107582607725
3262,0.33,0.95,0.0901107582607725
3263,0.33,0.96,0.0901107582607725
3264,0.33,0.97,0.0901107582607725
3265,0.33,0.98,0.0901107582607725
3266,0.33,0.99,0.0901107582607725
3267,0.34,0.01,0.06449115954291375
3268,0.34,0.02,0.06500617514311735
3269,0.34,0.03,0.06592861347686454
3270,0.34,0.04,0.06723857544261477
3271,0.34,0.05,0.06846369913874284
3272,0.34,0.06,0.0691572475431337
3273,0.34,0.07,0.07039786963115055
3274,0.34,0.08,0.0702011885464026
3275,0.34,0.09,0.06958265188476316
3276,0.34,0.1,0.06860120148293185
3277,0.34,0.11,0.06723794541928252
3278,0.34,0.12,0.06614449507463394
3279,0.34,0.13,0.06528547504362883
3280,0.34,0.14,0.06567196884743103
3281,0.34,0.15,0.06573936849217654
3282,0.34,0.16,0.06575843990777629
3283,0.34,0.17,0.06589650256685381
3284,0.34,0.18,0.06625496787536125
3285,0.34,0.19,0.06686267779897735
3286,0.34,0.2,0.06882538656963226
3287,0.34,0.21,0.07049044280133625
3288,0.34,0.22,0.07299804785197414
3289,0.34,0.23,0.07516605605405464
3290,0.34,0.24,0.07939837591640192
3291,0.34,0.25,0.08218959563855964
3292,0.34,0.26,0.08380004261143628
3293,0.34,0.27,0.0880889003756183
3294,0.34,0.28,0.08852462641172514
3295,0.34,0.29,0.08840587171186406
3296,0.34,0.3,0.08792718701229525
3297,0.34,0.31,0.08661022285410672
3298,0.34,0.32,0.08743664319273003
3299,0.34,0.33,0.08901156000825017
3300,0.34,0.34,0.0901107582607725
3301,0.34,0.35,0.09011075826077246
3302,0.34,0.36,0.09011075826077246
3303,0.34,0.37,0.09011075826077246
3304,0.34,0.38,0.09011075826077246
3305,0.34,0.39,0.09011075826077246
3306,0.34,0.4,0.09011075826077246
3307,0.34,0.41,0.0901107582607725
3308,0.34,0.42,0.0901107582607725
3309,0.34,0.43,0.0901107582607725
3310,0.34,0.44,0.0901107582607725
3311,0.34,0.45,0.0901107582607725
3312,0.34,0.46,0.0901107582607725
3313,0.34,0.47,0.09011075826077246
3314,0.34,0.48,0.09011075826077246
3315,0.34,0.49,0.09011075826077246
3316,0.34,0.5,0.09011075826077246
3317,0.34,0.51,0.09011075826077246
3318,0.34,0.52,0.09011075826077246
3319,0.34,0.53,0.09011075826077246
3320,0.34,0.54,0.09011075826077246
3321,0.34,0.55,0.09011075826077246
3322,0.34,0.56,0.09011075826077246
3323,0.34,0.57,0.09011075826077246
3324,0.34,0.58,0.09011075826077246
3325,0.34,0.59,0.09011075826077246
3326,0.34,0.6,0.09011075826077246
3327,0.34,0.61,0.09011075826077246
3328,0.34,0.62,0.09011075826077246
3329,0.34,0.63,0.09011075826077246
3330,0.34,0.64,0.09011075826077246
3331,0.34,0.65,0.09011075826077246
3332,0.34,0.66,0.09011075826077246
3333,0.34,0.67,0.09011075826077246
3334,0.34,0.68,0.09011075826077246
3335,0.34,0.69,0.09011075826077246
3336,0.34,0.7,0.09011075826077246
3337,0.34,0.71,0.09011075826077246
3338,0.34,0.72,0.09011075826077246
3339,0.34,0.73,0.09011075826077246
3340,0.34,0.74,0.09011075826077246
3341,0.34,0.75,0.09011075826077246
3342,0.34,0.76,0.09011075826077246
3343,0.34,0.77,0.09011075826077246
3344,0.34,0.78,0.09011075826077246
3345,0.34,0.79,0.09011075826077246
3346,0.34,0.8,0.09011075826077246
3347,0.34,0.81,0.09011075826077246
3348,0.34,0.82,0.09011075826077246
3349,0.34,0.83,0.09011075826077246
3350,0.34,0.84,0.09011075826077246
3351,0.34,0.85,0.09011075826077246
3352,0.34,0.86,0.09011075826077246
3353,0.34,0.87,0.09011075826077246
3354,0.34,0.88,0.09011075826077246
3355,0.34,0.89,0.09011075826077246
3356,0.34,0.9,0.09011075826077246
3357,0.34,0.91,0.09011075826077246
3358,0.34,0.92,0.09011075826077246
3359,0.34,0.93,0.09011075826077246
3360,0.34,0.94,0.0901107582607725
3361,0.34,0.95,0.0901107582607725
3362,0.34,0.96,0.0901107582607725
3363,0.34,0.97,0.0901107582607725
3364,0.34,0.98,0.0901107582607725
3365,0.34,0.99,0.0901107582607725
3366,0.35,0.01,0.06450173053379256
3367,0.35,0.02,0.06499812348968922
3368,0.35,0.03,0.06593642603790559
3369,0.35,0.04,0.06720368653727994
3370,0.35,0.05,0.06835164295199651
3371,0.35,0.06,0.0691160819370578
3372,0.35,0.07,0.07027273334471207
3373,0.35,0.08,0.07020102408738263
3374,0.35,0.09,0.06955576706028595
3375,0.35,0.1,0.06859736834540935
3376,0.35,0.11,0.06720833565127476
3377,0.35,0.12,0.0661592092381482
3378,0.35,0.13,0.06529138853918583
3379,0.35,0.14,0.06570968200511018
3380,0.35,0.15,0.06572803664250167
3381,0.35,0.16,0.06573914839364811
3382,0.35,0.17,0.06585693786929346
3383,0.35,0.18,0.06620064062895994
3384,0.35,0.19,0.06687186216557628
3385,0.35,0.2,0.06886974858959252
3386,0.35,0.21,0.07044976211667345
3387,0.35,0.22,0.07298587390413536
3388,0.35,0.23,0.07517801602225312
3389,0.35,0.24,0.07939934628766859
3390,0.35,0.25,0.08204854216683802
3391,0.35,0.26,0.08388803024265304
3392,0.35,0.27,0.08816577653348875
3393,0.35,0.28,0.08836578801205347
3394,0.35,0.29,0.08841650947375017
3395,0.35,0.3,0.08792718701229525
3396,0.35,0.31,0.08661022285410672
3397,0.35,0.32,0.08743664319273003
3398,0.35,0.33,0.08901156000825017
3399,0.35,0.34,0.0901107582607725
3400,0.35,0.35,0.09011075826077246
3401,0.35,0.36,0.09011075826077246
3402,0.35,0.37,0.09011075826077246
3403,0.35,0.38,0.09011075826077246
3404,0.35,0.39,0.09011075826077246
3405,0.35,0.4,0.09011075826077246
3406,0.35,0.41,0.0901107582607725
3407,0.35,0.42,0.0901107582607725
3408,0.35,0.43,0.0901107582607725
3409,0.35,0.44,0.0901107582607725
3410,0.35,0.45,0.0901107582607725
3411,0.35,0.46,0.0901107582607725
3412,0.35,0.47,0.09011075826077246
3413,0.35,0.48,0.09011075826077246
3414,0.35,0.49,0.09011075826077246
3415,0.35,0.5,0.09011075826077246
3416,0.35,0.51,0.09011075826077246
3417,0.35,0.52,0.09011075826077246
3418,0.35,0.53,0.09011075826077246
3419,0.35,0.54,0.09011075826077246
3420,0.35,0.55,0.09011075826077246
3421,0.35,0.56,0.09011075826077246
3422,0.35,0.57,0.09011075826077246
3423,0.35,0.58,0.09011075826077246
3424,0.35,0.59,0.09011075826077246
3425,0.35,0.6,0.09011075826077246
3426,0.35,0.61,0.09011075826077246
3427,0.35,0.62,0.09011075826077246
3428,0.35,0.63,0.09011075826077246
3429,0.35,0.64,0.09011075826077246
3430,0.35,0.65,0.09011075826077246
3431,0.35,0.66,0.09011075826077246
3432,0.35,0.67,0.09011075826077246
3433,0.35,0.68,0.09011075826077246
3434,0.35,0.69,0.09011075826077246
3435,0.35,0.7,0.09011075826077246
3436,0.35,0.71,0.09011075826077246
3437,0.35,0.72,0.09011075826077246
3438,0.35,0.73,0.09011075826077246
3439,0.35,0.74,0.09011075826077246
3440,0.35,0.75,0.09011075826077246
3441,0.35,0.76,0.09011075826077246
3442,0.35,0.77,0.09011075826077246
3443,0.35,0.78,0.09011075826077246
3444,0.35,0.79,0.09011075826077246
3445,0.35,0.8,0.09011075826077246
3446,0.35,0.81,0.09011075826077246
3447,0.35,0.82,0.09011075826077246
3448,0.35,0.83,0.09011075826077246
3449,0.35,0.84,0.09011075826077246
3450,0.35,0.85,0.09011075826077246
3451,0.35,0.86,0.09011075826077246
3452,0.35,0.87,0.09011075826077246
3453,0.35,0.88,0.09011075826077246
3454,0.35,0.89,0.09011075826077246
3455,0.35,0.9,0.09011075826077246
3456,0.35,0.91,0.09011075826077246
3457,0.35,0.92,0.09011075826077246
3458,0.35,0.93,0.09011075826077246
3459,0.35,0.94,0.0901107582607725
3460,0.35,0.95,0.0901107582607725
3461,0.35,0.96,0.0901107582607725
3462,0.35,0.97,0.0901107582607725
3463,0.35,0.98,0.0901107582607725
3464,0.35,0.99,0.0901107582607725
3465,0.36,0.01,0.0644996119864712
3466,0.36,0.02,0.06493753828460307
3467,0.36,0.03,0.06587662188801052
3468,0.36,0.04,0.06723460329966387
3469,0.36,0.05,0.06832435597087624
3470,0.36,0.06,0.06912384704797846
3471,0.36,0.07,0.07031462207828074
3472,0.36,0.08,0.0702030309735199
3473,0.36,0.09,0.06952740422102505
3474,0.36,0.1,0.06856512621953595
3475,0.36,0.11,0.06720518083961177
3476,0.36,0.12,0.06616774884018081
3477,0.36,0.13,0.06525664153436353
3478,0.36,0.14,0.06571774269501782
3479,0.36,0.15,0.06571968550995169
3480,0.36,0.16,0.06572037046951695
3481,0.36,0.17,0.06579077236214599
3482,0.36,0.18,0.06616784480905476
3483,0.36,0.19,0.06686311774388391
3484,0.36,0.2,0.06882307209729935
3485,0.36,0.21,0.07044888269765157
3486,0.36,0.22,0.07296794276714388
3487,0.36,0.23,0.07520208436382698
3488,0.36,0.24,0.07936943233830299
3489,0.36,0.25,0.08196236130033752
3490,0.36,0.26,0.08401486681769234
3491,0.36,0.27,0.08812791119193766
3492,0.36,0.28,0.08844335608740572
3493,0.36,0.29,0.08842714723563619
3494,0.36,0.3,0.08792718701229525
3495,0.36,0.31,0.08661022285410672
3496,0.36,0.32,0.08743664319273003
3497,0.36,0.33,0.08901156000825017
3498,0.36,0.34,0.0901107582607725
3499,0.36,0.35,0.09011075826077246
3500,0.36,0.36,0.09011075826077246
3501,0.36,0.37,0.09011075826077246
3502,0.36,0.38,0.09011075826077246
3503,0.36,0.39,0.09011075826077246
3504,0.36,0.4,0.09011075826077246
3505,0.36,0.41,0.0901107582607725
3506,0.36,0.42,0.0901107582607725
3507,0.36,0.43,0.0901107582607725
3508,0.36,0.44,0.0901107582607725
3509,0.36,0.45,0.0901107582607725
3510,0.36,0.46,0.0901107582607725
3511,0.36,0.47,0.09011075826077246
3512,0.36,0.48,0.09011075826077246
3513,0.36,0.49,0.09011075826077246
3514,0.36,0.5,0.09011075826077246
3515,0.36,0.51,0.09011075826077246
3516,0.36,0.52,0.09011075826077246
3517,0.36,0.53,0.09011075826077246
3518,0.36,0.54,0.09011075826077246
3519,0.36,0.55,0.09011075826077246
3520,0.36,0.56,0.09011075826077246
3521,0.36,0.57,0.09011075826077246
3522,0.36,0.58,0.09011075826077246
3523,0.36,0.59,0.09011075826077246
3524,0.36,0.6,0.09011075826077246
3525,0.36,0.61,0.09011075826077246
3526,0.36,0.62,0.09011075826077246
3527,0.36,0.63,0.09011075826077246
3528,0.36,0.64,0.09011075826077246
3529,0.36,0.65,0.09011075826077246
3530,0.36,0.66,0.09011075826077246
3531,0.36,0.67,0.09011075826077246
3532,0.36,0.68,0.09011075826077246
3533,0.36,0.69,0.09011075826077246
3534,0.36,0.7,0.09011075826077246
3535,0.36,0.71,0.09011075826077246
3536,0.36,0.72,0.09011075826077246
3537,0.36,0.73,0.09011075826077246
3538,0.36,0.74,0.09011075826077246
3539,0.36,0.75,0.09011075826077246
3540,0.36,0.76,0.09011075826077246
3541,0.36,0.77,0.09011075826077246
3542,0.36,0.78,0.09011075826077246
3543,0.36,0.79,0.09011075826077246
3544,0.36,0.8,0.09011075826077246
3545,0.36,0.81,0.09011075826077246
3546,0.36,0.82,0.09011075826077246
3547,0.36,0.83,0.09011075826077246
3548,0.36,0.84,0.09011075826077246
3549,0.36,0.85,0.09011075826077246
3550,0.36,0.86,0.09011075826077246
3551,0.36,0.87,0.09011075826077246
3552,0.36,0.88,0.09011075826077246
3553,0.36,0.89,0.09011075826077246
3554,0.36,0.9,0.09011075826077246
3555,0.36,0.91,0.09011075826077246
3556,0.36,0.92,0.09011075826077246
3557,0.36,0.93,0.09011075826077246
3558,0.36,0.94,0.0901107582607725
3559,0.36,0.95,0.0901107582607725
3560,0.36,0.96,0.0901107582607725
3561,0.36,0.97,0.0901107582607725
3562,0.36,0.98,0.0901107582607725
3563,0.36,0.99,0.0901107582607725
3564,0.37,0.01,0.06451133064499863
3565,0.37,0.02,0.06491221424839821
3566,0.37,0.03,0.06587432426433462
3567,0.37,0.04,0.06720828192820538
3568,0.37,0.05,0.06841224238233039
3569,0.37,0.06,0.06910321649236979
3570,0.37,0.07,0.07043879342032422
3571,0.37,0.08,0.0702204292334688
3572,0.37,0.09,0.06953586944623424
3573,0.37,0.1,0.06856328436184182
3574,0.37,0.11,0.06717966945215967
3575,0.37,0.12,0.06617046105160568
3576,0.37,0.13,0.06521706904094404
3577,0.37,0.14,0.06571657069923739
3578,0.37,0.15,0.06570699515338572
3579,0.37,0.16,0.06569777959322412
3580,0.37,0.17,0.06579052870816984
3581,0.37,0.18,0.06610269464252944
3582,0.37,0.19,0.06685501335075755
3583,0.37,0.2,0.06878803568124518
3584,0.37,0.21,0.07041942464517395
3585,0.37,0.22,0.07301946234407973
3586,0.37,0.23,0.07523876083543293
3587,0.37,0.24,0.07938951766090756
3588,0.37,0.25,0.08200933091957206
3589,0.37,0.26,0.08413591934039107
3590,0.37,0.27,0.08813069403702105
3591,0.37,0.28,0.08836895802484779
3592,0.37,0.29,0.0884383612495279
3593,0.37,0.3,0.08792718701229525
3594,0.37,0.31,0.08661022285410672
3595,0.37,0.32,0.08743664319273003
3596,0.37,0.33,0.08901156000825017
3597,0.37,0.34,0.0901107582607725
3598,0.37,0.35,0.09011075826077246
3599,0.37,0.36,0.09011075826077246
3600,0.37,0.37,0.09011075826077246
3601,0.37,0.38,0.09011075826077246
3602,0.37,0.39,0.09011075826077246
3603,0.37,0.4,0.09011075826077246
3604,0.37,0.41,0.0901107582607725
3605,0.37,0.42,0.0901107582607725
3606,0.37,0.43,0.0901107582607725
3607,0.37,0.44,0.0901107582607725
3608,0.37,0.45,0.0901107582607725
3609,0.37,0.46,0.0901107582607725
3610,0.37,0.47,0.09011075826077246
3611,0.37,0.48,0.09011075826077246
3612,0.37,0.49,0.09011075826077246
3613,0.37,0.5,0.09011075826077246
3614,0.37,0.51,0.09011075826077246
3615,0.37,0.52,0.09011075826077246
3616,0.37,0.53,0.09011075826077246
3617,0.37,0.54,0.09011075826077246
3618,0.37,0.55,0.09011075826077246
3619,0.37,0.56,0.09011075826077246
3620,0.37,0.57,0.09011075826077246
3621,0.37,0.58,0.09011075826077246
3622,0.37,0.59,0.09011075826077246
3623,0.37,0.6,0.09011075826077246
3624,0.37,0.61,0.09011075826077246
3625,0.37,0.62,0.09011075826077246
3626,0.37,0.63,0.09011075826077246
3627,0.37,0.64,0.09011075826077246
3628,0.37,0.65,0.09011075826077246
3629,0.37,0.66,0.09011075826077246
3630,0.37,0.67,0.09011075826077246
3631,0.37,0.68,0.09011075826077246
3632,0.37,0.69,0.09011075826077246
3633,0.37,0.7,0.09011075826077246
3634,0.37,0.71,0.09011075826077246
3635,0.37,0.72,0.09011075826077246
3636,0.37,0.73,0.09011075826077246
3637,0.37,0.74,0.09011075826077246
3638,0.37,0.75,0.09011075826077246
3639,0.37,0.76,0.09011075826077246
3640,0.37,0.77,0.09011075826077246
3641,0.37,0.78,0.09011075826077246
3642,0.37,0.79,0.09011075826077246
3643,0.37,0.8,0.09011075826077246
3644,0.37,0.81,0.09011075826077246
3645,0.37,0.82,0.09011075826077246
3646,0.37,0.83,0.09011075826077246
3647,0.37,0.84,0.09011075826077246
3648,0.37,0.85,0.09011075826077246
3649,0.37,0.86,0.09011075826077246
3650,0.37,0.87,0.09011075826077246
